,black,white,start_time,fourthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
36891,Dmitriy3011,TheUnknowGuy,1616436129.0,e5f4,0.0,0.0,1047,996,2,0
36892,kamilbenz,Purplemal,1616436131.0,d7d5,3.0,1.0,830,839,1,0
36893,SerhatHan,finnION,1616436163.0,e5f4,-1.0,0.0,1046,1061,0,0
36894,Are0n7,Beginnerv1,1616436191.0,e5f4,1.0,0.0,1014,1006,0,0
36895,thekingggg,Para204,1616436201.0,e5f4,1.0,0.0,1031,1045,1,0
36896,Hammas99,akaaka72,1616436201.0,e5f4,0.0,1.0,1139,1132,0,0
36897,Titan_12,VICKY1987,1616436229.0,g8f6,0.0,1.0,816,831,0,0
36898,ivancivel,enzosons,1616436254.0,d7d6,3.0,1.0,1087,1055,0,0
36899,vitoDr,Jagannadh47,1616436258.0,,,0.0,992,939,0,0
36900,tornado1802,M_Lo,1616436328.0,d7d6,2.0,1.0,1020,1036,0,0
36901,R-O-N-J-A,knightc0,1616436430.0,e5f4,2.0,1.0,1172,1137,0,0
36902,Anshusingh8929,kennethu,1616436445.0,f7f6,2.0,0.0,1143,1140,2,0
36903,Teheaa,weirdoom,1616436528.0,d7d6,7.0,1.0,942,964,2,0
36904,rescueandrestore,Pawnskiller,1616436530.0,b8c6,-1.0,0.0,1059,1162,5,0
36905,BorisUy,arturbcb,1616436588.0,b8c6,4.0,0.0,1115,1115,0,0
36906,randomn4me,eferrieder,1616436603.0,d7d6,7.0,1.0,1061,1078,0,0
36907,Kenneth12,KuKanK,1616436641.0,e5f4,5.0,1.0,807,838,0,0
36908,Simpsons119,RaquelTY,1616436717.0,b8c6,0.0,0.0,1182,1135,0,0
36909,dhruvjain71,torjushw,1616436722.0,g8f6,1.0,1.0,889,1035,5,0
36910,Schiffle,gorvnice,1616436781.0,b8c6,0.0,0.0,1170,1195,0,0
36911,sayhan28,lu022,1616436846.0,e5f4,1.0,1.0,1183,1180,0,0
36912,rws6983,saguaro,1616436878.0,e5f4,27.0,0.0,1149,1180,0,0
36913,shik-shik,basti411,1616436902.0,e5f4,0.0,0.0,1197,1166,0,0
36914,Pavl0r,sviddunaas,1616436904.0,e5f4,2.0,1.0,996,1011,0,0
36915,Otrocolo,n0r3i1,1616436934.0,e5f4,2.0,0.0,1198,1083,0,0
36916,mertercanbullet,someguyyouknow,1616436974.0,d8h4,6.0,0.0,811,957,1,0
36917,tofuboybe,crueltn,1616436970.0,e5f4,0.0,1.0,855,904,0,0
36918,UrMomsBox69,braghupa,1616437083.0,g8f6,0.0,1.0,1124,1137,2,0
36919,alekzrawr,Browntrout,1616437112.0,e5f4,1.0,1.0,1136,1081,1,1
36920,Dieselmajer,Pawnskiller,1616437150.0,e5f4,0.0,1.0,1150,1160,0,0
36921,itsmartiny,knightc0,1616437161.0,g8f6,0.0,1.0,1155,1137,2,0
36922,no_name05,Toppyoushimo,1616437269.0,b8c6,1.0,1.0,1189,1197,0,0
36923,vladmirsasa,pdevroe,1616437309.0,d7d6,2.0,1.0,1113,1073,0,0
36924,ese4ele,ZandJoon,1616437326.0,d7d5,1.0,1.0,1157,1109,1,0
36925,StefanHa,nuova,1616437350.0,e5f4,4.0,1.0,1005,1003,3,0
36926,fallon8r,DavidVega0,1616437377.0,e5f4,1.0,0.0,1162,1170,0,0
36927,Epuara,braghupa,1616437395.0,b8c6,0.0,1.0,1154,1148,0,0
36928,davyd01,Gryblitho,1616437415.0,d7d6,0.0,0.0,1143,1173,3,0
36929,hsjf,crueltn,1616437474.0,e5f4,0.0,0.0,942,912,0,0
36930,saulhkd,Kengsgumbet,1616437484.0,e5f4,0.0,0.0,1104,970,1,0
36931,Pronakv,noner2020,1616437531.0,b8c6,2.0,1.0,1165,1183,0,0
36932,BlackHat0092,Alessio2210,1616437562.0,e5f4,2.0,0.0,999,923,0,0
36933,Foxy1235,kennethu,1616437610.0,d7d6,3.0,0.0,1088,1119,0,0
36934,Czesuaf,HALOGEN15,1616437743.0,e5f4,-1.0,0.0,1170,1175,1,0
36935,Simonlabetre,Hashtag218,1616437778.0,f8c5,0.0,0.0,873,859,1,0
36936,csanx2000,Quarantime,1616437805.0,e5f4,6.0,1.0,902,1006,0,0
36937,Ridhimamishra,L_Ron_Hoyabembe,1616437813.0,b8c6,0.0,1.0,1018,1062,0,0
36938,rescueandrestore,pj-chess,1616437825.0,e5f4,0.0,0.0,1065,1072,6,0
36939,Luciusz,panropuch,1616437843.0,f7f6,0.0,1.0,1056,1018,0,0
36940,MarkRN86,brchapp,1616437846.0,b8c6,-1.0,0.0,1068,1052,2,0
36941,jetansumariya32159,Chakjur,1616437863.0,e5f4,2.0,0.0,1064,1071,0,0
36942,aliov78,mydistophia,1616437895.0,d7d6,2.0,1.0,1131,1154,0,0
36943,C0ochieman,satrianugrha,1616438030.0,f7f6,2.0,1.0,1110,1122,1,22
36944,nathan_virgile,Moe_dian,1616438114.0,g8f6,1.0,0.0,1004,1040,0,0
36945,Babu19,Quarantime,1616438123.0,d8e7,3.0,0.0,1032,1017,5,0
36946,sritanshu,molodoychelovek,1616438155.0,e5f4,1.0,1.0,1100,1185,1,0
36947,lumos1090,tobzu359,1616438194.0,e5f4,2.0,0.5,1062,1102,0,0
36948,UgurConi,GoodieN,1616438209.0,e5f4,-1.0,1.0,1125,1092,0,0
36949,yavuz1975,lucasgllopes,1616438258.0,d8h4,7.0,1.0,995,1001,3,0
36950,Kevzza,amesseki,1616438283.0,d7d6,4.0,0.0,1089,1085,0,0
36951,olafcann,Tigeire,1616438437.0,b8c6,-1.0,0.0,1112,1135,0,0
36952,Gossengaukler,youhenito,1616438492.0,e5f4,0.0,1.0,1042,1071,0,0
36953,Mk_Singh,wonderbro,1616438508.0,e5f4,1.0,0.0,1181,1171,2,0
36954,nagsgamer,TuxidoUnmasked,1616438512.0,e5f4,5.0,0.0,1010,1064,0,0
36955,Hatkekhel,Nastenasolo,1616438526.0,d7d6,2.0,0.0,1172,1199,2,0
36956,LuizEduardoFerreira,tobzu359,1616438535.0,f7f6,2.0,1.0,1066,1101,0,0
36957,mitarpekmez,aliegegurgen,1616438550.0,d7d6,2.0,0.0,1142,1140,0,0
36958,ezhilarasi6973,wazdra,1616438565.0,e5f4,0.0,0.0,1142,1075,0,0
36959,reqnum,Pino29,1616438605.0,f7f5,3.0,1.0,1036,1060,1,0
36960,dehim,Lutomas,1616438610.0,e5f4,5.0,0.0,1129,1063,0,0
36961,canadisa,conorpthompson,1616438643.0,e5f4,0.0,0.0,896,889,1,0
36962,enns0l,arturbcb,1616438671.0,e5f4,1.0,0.0,1129,1118,0,0
36963,mamfred,DataCatalyst,1616438689.0,d8h4,3.0,0.0,1008,1020,2,0
36964,hxhdhx,extunc,1616438730.0,d7d5,2.0,0.0,1024,1019,1,1
36965,Boytch,kennethu,1616438840.0,g8f6,1.0,1.0,1011,1110,1,0
36966,eetwarts,joako6q8r8w8sbsjz,1616438898.0,d8h4,3.0,0.0,970,940,0,0
36967,dauphinrouge,MrAnonimo0,1616438931.0,d7d6,1.0,0.0,979,977,1,0
36968,id347627,OLZASlosE,1616438934.0,g8f6,10.0,1.0,952,928,1,8
36969,humlehaven,Gryblitho,1616438946.0,d7d6,3.0,0.0,1167,1173,4,0
36970,schachinger007,kamil123111,1616438950.0,e5f4,0.0,0.0,1109,1063,1,53
36971,NadhifaZS,Taktik1989,1616438976.0,d7d6,3.0,0.0,1101,1130,0,0
36972,Archidoux-Chess,esseelle,1616439036.0,e5f4,0.0,1.0,1171,1163,0,0
36973,baralio,Shef67,1616439162.0,e5f4,2.0,0.0,1183,1157,0,0
36974,BRMayola,tobzu359,1616439176.0,b8c6,5.0,1.0,1123,1107,0,0
36975,bshah,andres96,1616439190.0,e5f4,1.0,1.0,1102,1187,0,0
36976,Mxyz9,panropuch,1616439211.0,e5f4,6.0,1.0,1116,1040,1,0
36977,brasile97,Mos2d,1616439248.0,e5f4,8.0,0.0,1049,1004,1,0
36978,MEHHATEM200463,Dentalen,1616439252.0,d7d6,1.0,0.0,1065,1003,0,0
36979,rkbkq,Fariz_Babayev,1616439270.0,b8c6,6.0,1.0,1065,1078,7,0
36980,Agraustin,ReefusBones,1616439292.0,f7f6,2.0,1.0,1109,1037,0,0
36981,Mralesha,sigvehag,1616439300.0,e5f4,1.0,1.0,940,938,1,0
36982,eryerdogn,pdevroe,1616439318.0,d7d6,1.0,1.0,1018,1087,0,0
36983,yoyo1958,HsnAli12,1616439333.0,e5f4,2.0,1.0,1185,1168,13,0
36984,ThedarkQ,Scrippy,1616439343.0,b8c6,2.0,0.0,1098,1052,1,0
36985,HOURS_UPON_HOURS,Ghazy0,1616439371.0,b8c6,4.0,0.0,1155,1126,1,0
36986,Kubkub,SpamHappy,1616439381.0,b8c6,5.0,0.5,1194,1200,0,0
36987,EliElias40,lucasgllopes,1616439436.0,e5f4,2.0,0.0,1070,1007,0,0
36988,ROHAN113,ecankoparal,1616439445.0,e5f4,2.0,0.0,1156,1135,0,0
36989,silvercrown1,T_I_P_S,1616439534.0,g8f6,1.0,0.0,1190,1194,0,0
36990,sorrycobra9,rofelo77,1616439538.0,f7f6,2.0,0.0,938,892,1,7
36991,jordichess1999,OLZASlosE,1616439634.0,d8h4,1.0,1.0,849,966,0,0
36992,Joao_Roberto,Hubigaga,1616439639.0,f8c5,1.0,0.0,1091,995,0,0
36993,Mo-ly,confuciusmeetsbuddha,1616439642.0,b8c6,0.0,0.0,992,1076,5,0
36994,Zhodes,kennethu,1616439653.0,b8c6,1.0,0.0,1100,1101,4,139
36995,shayan2014,fadeasda3,1616439726.0,b8c6,9.0,1.0,940,1051,0,0
36996,PeterSteinbock,The_Fungus,1616439760.0,e5f4,1.0,0.0,901,1045,2,0
36997,xYusufSekman,Haerico,1616439791.0,f7f6,6.0,1.0,1093,1101,1,0
36998,dj4k,wazdra,1616439797.0,d7d6,4.0,0.5,1106,1071,3,0
36999,Eze111,HraVelho,1616439806.0,d7d6,-1.0,0.0,1045,1138,0,0
37000,Demitar3,C_TheBear1,1616439809.0,d7d6,3.0,0.0,932,805,0,0
37001,Aissabonda16,saguaro,1616439813.0,b8c6,2.0,0.0,1139,1144,0,0
37002,Beth_Harmon1212,v1d0,1616439846.0,d7d6,5.0,0.0,1139,1127,1,3
37003,tomtagli,Sz_N,1616439893.0,f7f6,1.0,1.0,984,985,1,0
37004,jhardyboy,knightc0,1616439964.0,f8c5,4.0,1.0,1107,1148,0,0
37005,litts2019,AdmiralLemon,1616440002.0,f8c5,1.0,1.0,1071,1074,3,0
37006,krlpopiel,Zhodes,1616440058.0,e5f4,2.0,0.5,1102,1099,2,0
37007,Grossmeister-Utsch,Falkenstein,1616440065.0,f8c5,2.0,1.0,1035,934,2,0
37008,Wagner12Luiz,Tahergobglogabgalab,1616440075.0,b8c6,3.0,1.0,1129,1103,0,0
37009,TheWatcher616,pabloloco,1616440080.0,e5f4,2.0,1.0,966,951,0,0
37010,ychenea,hava2002,1616440106.0,b8c6,0.0,0.0,1133,1063,0,0
37011,Robert2055,TandM,1616440135.0,d7d5,5.0,1.0,959,948,3,0
37012,spikewright,Bartoszewski,1616440134.0,e5f4,3.0,0.0,1190,1133,0,0
37013,elion22,lucasgllopes,1616440174.0,e5f4,4.0,1.0,1068,1007,1,0
37014,mari8x8,blkbasim,1616440204.0,e5f4,1.0,0.0,951,830,3,0
37015,Vaporube,IgorDePaduaRodrigues,1616440218.0,g8f6,2.0,1.0,1072,1197,0,0
37016,WordSmith123,jimmy2248,1616440223.0,f7f6,5.0,1.0,997,847,1,0
37017,Benjamin_Plosk_17,Toni108,1616440238.0,d7d6,5.0,1.0,1091,1088,1,0
37018,San_Sanychvolo,canki,1616440320.0,e5f4,7.0,0.0,1022,1123,0,0
37019,pepsipuff,jimmy2248,1616440387.0,e5f4,-1.0,1.0,810,857,2,0
37020,purshottam0502,IProbablyWillWin,1616440399.0,d8f6,2.0,1.0,1053,1055,0,0
37021,egarcialopez,Toni108,1616440413.0,d7d6,3.0,0.0,1109,1094,1,0
37022,bbugra_turkmen,Neup08,1616440427.0,d7d6,1.0,1.0,1181,1126,1,0
37023,mohammadreza43,andryruiz009,1616440550.0,e5f4,1.0,0.0,997,963,2,0
37024,Guidamata88,bsbuly,1616440550.0,e5f4,1.0,1.0,1093,1147,1,0
37025,Marat0206,Haroon1,1616440562.0,f8c5,-2.0,0.0,1109,1145,7,0
37026,AlphaPhiKappa,molodoychelovek,1616440583.0,d8f6,-1.0,1.0,1172,1183,0,0
37027,adilixos,VGtaly,1616440629.0,b8c6,2.0,0.5,1165,1191,0,0
37028,effa1,AkshayIyer,1616440677.0,e5f4,0.0,1.0,1036,1107,0,0
37029,MarekYagmar,SchaakThok,1616440689.0,b8c6,5.0,1.0,1075,1056,1,0
37030,I_LikeITSweet,bogile,1616440761.0,e5f4,2.0,0.0,1089,1055,0,0
37031,Rajulyaa,memish,1616440780.0,e5f4,2.0,0.0,1093,1042,0,0
37032,SacSacSacSac,deathfalcon07,1616440844.0,e5f4,3.0,0.0,1188,1183,0,0
37033,oluque,adijo362,1616440909.0,d7d6,0.0,0.0,1160,1170,1,0
37034,Stresskillen,wazdra,1616440923.0,f7f5,3.0,1.0,1082,1076,1,0
37035,Moonflair,koffis,1616440933.0,b8c6,-2.0,0.0,1112,1046,0,0
37036,enzo556,Quarantime,1616440935.0,e5f4,2.0,0.0,937,1003,0,0
37037,cpirra,Toni108,1616440981.0,b8c6,1.0,1.0,1059,1082,1,0
37038,Redwingo,Polux1,1616441004.0,b8c6,5.0,0.0,1123,1105,1,0
37039,Eviscerator,plutonico,1616441010.0,e5f4,1.0,0.0,1131,1107,1,0
37040,easy_chess_p1ayer,OLZASlosE,1616441026.0,d7d6,3.0,0.0,897,963,0,0
37041,DocDisrespect,AbbasMo7ammed,1616441066.0,d7d5,3.0,0.0,1096,1117,0,0
37042,rembalus,M_Lo,1616441112.0,e5f4,2.0,1.0,1030,1048,0,7
37043,Tabyyy,Bartoszewski,1616441159.0,e5f4,3.0,1.0,1058,1129,0,0
37044,TheUnknowGuy,Mosi8,1616441200.0,f8c5,5.0,1.0,1011,1013,17,14
37045,Theavel,All00500in,1616441210.0,e5f4,2.0,1.0,1036,1052,0,0
37046,wachomann,pdevroe,1616441237.0,b8c6,2.0,1.0,1156,1097,0,0
37047,byJony1,Ghi_dir,1616441238.0,f8d6,4.0,1.0,849,942,0,0
37048,levinero,gorvnice,1616441248.0,e5f4,0.0,1.0,1127,1184,0,0
37049,sinanasrollahi,AkshayIyer,1616441254.0,b8c6,-1.0,1.0,972,1111,1,22
37050,nik_gb,adijo362,1616441290.0,b8c6,0.0,1.0,1188,1159,0,0
37051,teja_45,R4idh,1616441298.0,e5f4,3.0,0.5,1055,1099,2,0
37052,mladmax,bsbuly,1616441324.0,f7f6,22.0,1.0,1168,1145,0,0
37053,Tehuantepec,molodoychelovek,1616441366.0,d7d6,2.0,1.0,1146,1182,2,0
37054,evasainz,Asanchezcrivelli,1616441423.0,e5f4,1.0,1.0,801,1117,0,0
37055,Jimiwild73,Toni108,1616441489.0,f7f6,5.0,1.0,1114,1094,0,0
37056,DragoDzi,AizHEll,1616441502.0,b8c6,3.0,0.0,884,868,0,0
37057,JoeMie,PticaTiMaterna,1616441512.0,f7f6,1.0,1.0,984,1036,2,0
37058,yahooboy,SchaakThok,1616441513.0,b8c6,3.0,1.0,1086,1062,1,0
37059,gsrk1,Toni108,1616441613.0,e5f4,1.0,1.0,1133,1099,5,0
37060,j_imm,cavalo_bipolar,1616441643.0,b8c6,3.0,1.0,1077,1000,1,0
37061,kluyaki,nicusoare,1616441650.0,e5f4,0.0,1.0,1159,1147,5,5
37062,Fanouch,Zhodes,1616441663.0,e5f4,3.0,0.5,1095,1096,3,1
37063,gunc,Haerico,1616441664.0,e5f4,2.0,1.0,1103,1128,4,0
37064,pds1811,RobL1,1616441670.0,b8c6,2.0,1.0,1165,1184,0,0
37065,mrshannon,ermith,1616441709.0,b8c6,4.0,1.0,1052,1029,4,0
37066,yagizgngrmz9,SamBallenbak,1616441743.0,d7d6,2.0,0.0,1136,1083,2,0
37067,Askhat1990,cuvara01,1616441965.0,e5f4,2.0,0.0,1180,1155,0,0
37068,FruitsDesBois,adijo362,1616441983.0,e5f4,0.0,1.0,1127,1171,1,0
37069,Stresskillen,VPMadhav-0007,1616441984.0,f7f5,0.0,0.0,1075,1012,2,0
37070,mahou-shoujo,perica1,1616441997.0,d7d6,3.0,0.0,1158,1034,0,1
37071,Sergej33,ShinobuGambit,1616442009.0,d7d6,7.0,1.0,1095,1175,0,0
37072,Castle69,am_dhar,1616442093.0,d7d5,13.0,1.0,902,911,1,5
37073,aaarrr0508,High_And_Fly,1616442134.0,e5f4,0.0,0.0,985,997,2,0
37074,mrskattem,Haerico,1616442154.0,e5f4,2.0,0.0,1166,1127,0,0
37075,monpancie,Mikekrix,1616442154.0,d8f6,0.0,0.0,1105,1128,1,0
37076,corrosivedsb,alfy9102,1616442157.0,e5f4,4.0,1.0,1150,1099,0,0
37077,since1975,lactale,1616442204.0,d8e7,2.0,0.0,1194,1164,1,0
37078,sveinarsaeverud,High_And_Fly,1616442236.0,d7d6,1.0,0.0,1037,991,1,0
37079,milu2703,All00500in,1616442263.0,e5f4,1.0,1.0,1073,1060,1,0
37080,maybzz,Raf1403,1616442267.0,e5f4,2.0,0.0,1176,1163,1,0
37081,njw235,Goonbox,1616442274.0,e5f4,5.0,0.0,1139,1175,0,0
37082,ghozat,tessal,1616442351.0,d8f6,0.0,0.0,920,950,2,0
37083,Farqur,VladiPutin,1616442417.0,b8c6,4.0,0.0,1165,1171,1,0
37084,periclesdacostalima,erensapci,1616442443.0,b8c6,0.0,1.0,839,958,0,0
37085,Woldd,tobzu359,1616442451.0,b8c6,2.0,1.0,1103,1133,1,0
37086,superzavidova,erensapci,1616442553.0,d7d6,2.0,0.0,968,962,1,0
37087,itsyami,TheBangz,1616442553.0,e5f4,1.0,0.0,890,825,1,0
37088,ertugozan,TouchMaBalls,1616442691.0,e5f4,1.0,0.5,1099,1089,0,0
37089,AdnanTaha,tobzu359,1616442740.0,d7d6,2.0,0.0,1025,1138,1,0
37090,mustafaa41,mh71,1616442774.0,e5f4,2.0,0.0,1082,929,0,0
37091,ketolid,Urann96,1616442963.0,b8c6,0.0,1.0,986,1068,1,0
37092,mcooocm,The_Fungus,1616443032.0,e5f4,4.0,0.0,1055,1043,0,0
37093,Srivasan,am_dhar,1616443052.0,e5f4,4.0,1.0,889,911,0,0
37094,sparshshah72,jBres,1616443098.0,d7d6,3.0,1.0,1133,1092,2,3
37095,cainguc123,bat_toni,1616443125.0,b8c6,1.0,0.0,1060,1160,3,0
37096,IamRahulsharma12,hawaldar,1616443152.0,e5f4,3.0,0.0,921,888,0,0
37097,BoraGulubol,esseelle,1616443203.0,b8c6,2.0,1.0,1076,1173,0,0
37098,Benjamin1989,JLR15,1616443204.0,e5f4,2.0,0.0,1155,1138,0,0
37099,TheIsko,The_Fungus,1616443206.0,b8c6,0.0,1.0,1099,1037,0,0
37100,siddiqueee,ngboom,1616443261.0,b8c6,1.0,0.0,1121,1122,3,0
37101,AMvedaryan,mh71,1616443263.0,e5f4,1.0,1.0,1063,921,1,0
37102,VictorOforishe1,Austreelis,1616443308.0,e5f4,2.0,1.0,992,957,0,0
37103,HaniMani25,InnocuousBanana,1616443317.0,e5f4,2.0,1.0,1193,1190,0,0
37104,bonamerigo,maximka2015,1616443323.0,d7d5,0.0,1.0,1134,1169,0,0
37105,Atasoyhikmet,Nahubostero,1616443329.0,g8f6,0.0,1.0,1174,1184,0,0
37106,akshaykaranth,Zouhairlkz,1616443335.0,e5f4,2.0,1.0,1125,1145,5,0
37107,PabloPedroYunior,TandM,1616443341.0,d7d6,2.0,0.5,1003,951,14,0
37108,kimmyloveskimchi,Jovannni,1616443383.0,e5f4,27.0,1.0,991,1053,0,12
37109,ismailtenison,Evita00,1616443502.0,f7f6,5.0,1.0,1014,1023,0,0
37110,Sudqi,Nahubostero,1616443541.0,e5f4,5.0,1.0,1111,1195,0,0
37111,whiterobe,almaque97,1616443623.0,b8c6,2.0,1.0,1078,1080,3,0
37112,YEmrahDurak,KspkA11,1616443681.0,f7f6,7.0,1.0,969,983,0,0
37113,LN_guy,pyrom00,1616443704.0,f7f6,7.0,1.0,1090,1010,3,0
37114,LukiTheMan,bogile,1616443710.0,b8c6,2.0,0.0,985,1061,1,0
37115,LuizGVG,sub50elo,1616443752.0,d7d6,2.0,0.0,1191,1092,0,2
37116,alfredocabrera,Winseph,1616443778.0,e5f4,5.0,1.0,1003,842,0,0
37117,xadrez_2020_brasil,mark11_15,1616443827.0,e5f4,3.0,0.0,993,1023,0,0
37118,Vidhi1710,chessplayer909012,1616443852.0,e5f4,3.0,0.0,1084,1095,0,0
37119,dzoko,confuciusmeetsbuddha,1616443882.0,e5f4,-1.0,1.0,1149,1056,2,0
37120,MetaColon,Oygen,1616443899.0,b8c6,-2.0,1.0,1159,1173,0,0
37121,divyekapoor1,pafke,1616443912.0,e5f4,1.0,0.0,1113,1126,3,0
37122,ychenea,Pablo_Juarez,1616443975.0,e5f4,2.0,1.0,1146,1141,1,0
37123,quaterback,simonsnimon,1616444001.0,f8c5,0.0,0.0,1009,1007,0,0
37124,nihad2007,jBres,1616444056.0,b8c6,7.0,0.0,1190,1105,1,0
37125,Dannita123456789,darkdestroyer36,1616444102.0,e5f4,4.0,0.0,1035,1083,1,0
37126,Alcha_bro,pxziolkowski,1616444150.0,e5f4,2.0,1.0,1134,1127,0,0
37127,Razteca,chesstiaan,1616444210.0,e5f4,6.0,1.0,889,947,0,0
37128,aharrison,wonderbro,1616444247.0,f7f6,3.0,0.5,1127,1159,0,0
37129,asylbekbratan,Dylan_Wernest,1616444258.0,e5f4,1.0,0.0,1189,1177,0,0
37130,aryaman75,aerenbey,1616444277.0,d7d6,2.0,1.0,1008,1054,0,0
37131,KskFurkan,KuzeyKaynak,1616444306.0,g8f6,0.0,1.0,989,970,0,0
37132,rohrschach12345,Toni108,1616444328.0,f7f6,4.0,0.0,1107,1113,2,1
37133,Cesonlayn,Austreelis,1616444494.0,f8d6,1.0,1.0,930,973,0,0
37134,chessnlrd,yektalnn,1616444542.0,e5f4,1.0,0.0,944,931,1,0
37135,suyog2703,Klimson,1616444578.0,d7d5,0.0,0.0,1179,1186,0,0
37136,BobTheIrish,JLR15,1616444623.0,d7d6,0.0,0.0,1160,1133,0,0
37137,Helvinho,midfielder35,1616444676.0,g8f6,1.0,0.0,823,824,1,0
37138,asputs,Klimson,1616444686.0,d7d5,0.0,0.0,1132,1178,4,0
37139,isaicvm,Hackerchess610,1616444688.0,d7d5,0.0,1.0,1039,1097,0,0
37140,toni1212001,Korkmaz9,1616444700.0,f7f6,1.0,0.0,803,915,0,0
37141,alheros,lwkane,1616444731.0,b8c6,0.0,1.0,1149,1175,4,0
37142,LukiTheMan,High_And_Fly,1616444744.0,e5f4,1.0,0.0,976,998,2,0
37143,tslominski,chesstarc,1616444791.0,e5f4,1.0,0.0,1130,1167,5,2
37144,dremil,omerkaganzafer,1616444852.0,f8c5,0.0,1.0,913,951,1,0
37145,BoopBoop26,Toniov,1616444853.0,d7d6,4.0,1.0,973,1006,0,0
37146,WinnieTheBro,Re-Bo-Ir,1616444883.0,e5f4,3.0,1.0,1175,1185,1,0
37147,faizanali125,All00500in,1616444945.0,e5f4,-1.0,0.5,1023,1083,1,0
37148,pinkopalinkoo,pj-chess,1616444949.0,d7d6,1.0,1.0,1079,1048,5,0
37149,saipai77,kennethu,1616444961.0,d8h4,4.0,1.0,1097,1093,2,0
37150,Aafarin,Opaigh,1616444981.0,e5f4,3.0,1.0,974,986,0,0
37151,Semih_8,ComfortablyNumb2,1616444996.0,e5f4,-1.0,0.5,1011,1095,1,0
37152,TheKingsBallet,voyunkov,1616445009.0,g8f6,0.0,1.0,1165,1153,1,0
37153,patatagresiva1,Popalofiti,1616445021.0,e5f4,1.0,1.0,1099,1068,0,0
37154,BonJan93,JLR15,1616445040.0,e5f4,4.0,0.0,1028,1122,4,0
37155,gcan01,Haerico,1616445076.0,d7d6,2.0,1.0,1071,1098,0,0
37156,Zazo0321,Joecan,1616445140.0,e5f4,1.0,1.0,1103,1073,0,0
37157,scheniezel,saramajing,1616445142.0,b8c6,0.0,1.0,1138,1070,2,0
37158,NotMcCain,domche59,1616445156.0,d7d6,1.0,1.0,945,975,0,0
37159,Amina30,STD1993,1616445161.0,e5f4,1.0,0.0,1161,1151,2,0
37160,stanos12347,froggie6845,1616445164.0,g8f6,-1.0,0.0,1067,1109,4,0
37161,kosta80,JLR15,1616445196.0,e5f4,2.0,0.0,1150,1115,0,0
37162,MA409,panropuch,1616445219.0,d7d6,3.0,1.0,1085,1046,0,0
37163,GRNDMAST3R,sriramsai,1616445233.0,g8f6,-1.0,1.0,1058,1091,4,0
37164,MrDadhwal,Kryv_xDe,1616445234.0,d7d6,0.0,0.0,840,849,1,0
37165,ozg_alt,juaniycs,1616445246.0,f8c5,0.0,1.0,1178,1107,0,0
37166,Zhodes,wakawajaszi,1616445255.0,e5f4,2.0,0.0,1062,1063,5,141
37167,MatthiasGazso,nicholas_kujawa,1616445325.0,e5f4,2.0,0.0,980,922,1,0
37168,kecar_bukaj,Imavilar,1616445349.0,e5f4,1.0,0.0,1069,1147,0,0
37169,tim289,Dannyxr1,1616445363.0,b8c6,3.0,0.0,1083,1103,0,0
37170,chernobrov-andrei,King_Fisher777,1616445371.0,d7d6,5.0,0.0,1154,1086,0,0
37171,ParanoidStalin,Curiosidata,1616445388.0,g8f6,-1.0,0.0,923,909,4,0
37172,annabathinajaswanth,Opaigh,1616445408.0,d7d6,2.0,0.0,1012,987,2,0
37173,Vladimir_1973,JloKotb,1616445417.0,e5f4,0.0,0.0,909,850,4,0
37174,Arpeczek,itay-gershon,1616445456.0,f7f6,4.0,1.0,1188,1198,1,0
37175,Mali12koc,Mad_black_horse,1616445492.0,d7d6,2.0,0.0,1112,1119,5,1
37176,tozsuer,jjphyschs,1616445514.0,e5f4,7.0,1.0,1127,1129,1,0
37177,Zain888888888,YztahcS,1616445560.0,b8c6,1.0,1.0,1124,1100,2,0
37178,OmarAC,jaehaerys1targaryen,1616445608.0,b8c6,1.0,0.0,1140,1080,0,0
37179,czxrpi,guibranquinho,1616445613.0,e5f4,0.0,1.0,832,918,1,0
37180,bauing0711,Abdulqader33,1616445622.0,d7d6,1.0,1.0,1073,1163,0,0
37181,BonJan93,pravsakthi,1616445627.0,e5f4,2.0,0.0,1034,1098,5,0
37182,Hladas_23,aliyekud,1616445633.0,b8c6,-1.0,0.0,1141,1122,0,0
37183,ALEXTIMOLOGOS,dominatormark1,1616445706.0,d7d5,2.0,1.0,946,1017,1,0
37184,twizlok,simonsnimon,1616445737.0,,,1.0,1045,1001,2,0
37185,Dani25_DGA,MugiBoy_01,1616445760.0,b8c6,1.0,0.0,951,972,1,0
37186,svane,harsheetsaxena,1616445763.0,f7f6,1.0,1.0,1150,1197,0,0
37187,GAVLI1982,Klimson,1616445767.0,e5f4,3.0,0.0,1049,1161,5,0
37188,Mad_black_horse,Batuhanbulut,1616445773.0,e5f4,1.0,0.5,1113,1186,2,4
37189,grze2s1,andres96,1616445779.0,e5f4,3.0,1.0,1160,1195,0,0
37190,Jaskro,calumfeenan,1616445827.0,e5f4,2.0,1.0,1009,968,3,0
37191,Melfesem,who_ekansh_verma,1616445827.0,d7d5,7.0,1.0,858,882,0,0
37192,mileskv,The_Fungus,1616445850.0,f7f6,8.0,1.0,1038,1041,0,0
37193,Rigimaster,Gryblitho,1616445867.0,e5f4,0.0,1.0,1150,1151,0,0
