,black,white,start_time,fifthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
8908,BryanBzm,jkbchml,1603914011.0,e4e5,2.0,0.0,1004,1002,16,0
8909,BurhanBuki,Fabio1127,1603914496.0,e4e5,2.0,0.0,1067,1070,0,0
8910,LionsMisery,inixx,1603914526.0,e4e5,3.0,0.5,1178,1164,9,0
8911,Orrbit,Szparaxd,1603914545.0,e4e5,2.0,0.0,1004,1012,2,0
8912,fr0gz,Esli4toyaEreke,1603914576.0,e4d5,1.0,1.0,1159,1096,17,0
8913,KnowUrSelf,Vidlean,1603914636.0,f2f3,4.0,0.0,1037,982,0,0
8914,temp-953131,kurdeeblaszka,1603914710.0,e4e5,0.0,0.0,987,1140,0,0
8915,BryanBzm,gloriousMeZzo,1603914819.0,b1c3,3.0,0.0,1015,868,17,0
8916,Eagle1753,solstitiu,1603915147.0,b1c3,0.0,0.0,1179,1195,5,0
8917,MichaFX,aepoy1031,1603915277.0,e4e5,3.0,0.0,1187,1145,4,0
8918,id-chess,iiihouu,1603915284.0,b1c3,2.0,1.0,1150,1180,187,0
8919,chestaro,RizvanTaipov,1603915392.0,e4e5,0.0,0.0,1019,943,1,0
8920,id-chess,vivek75,1603915550.0,e4e5,-1.0,1.0,1145,1142,188,0
8921,datsosweet_0502,stofff,1603915601.0,b1c3,5.0,0.0,996,1004,0,0
8922,Littledocteur,cesare1,1603916055.0,e4e5,1.0,0.0,902,946,3,0
8923,LucasBoeing777,jerges,1603916107.0,e4d5,1.0,0.0,1163,1141,0,0
8924,dorin130,ASA06,1603916315.0,e4e5,3.0,0.0,1123,1113,6,0
8925,Satyajit8,FB3011,1603916680.0,b1c3,1.0,1.0,1183,1179,3,0
8926,deyboi27,TheLastLycan,1603917079.0,b1c3,4.0,0.0,1180,1165,2,0
8927,dorin130,AlefFariasSK8,1603917160.0,e4d5,3.0,0.0,1131,1138,7,0
8928,traeubchen1978,WhizZi,1603917710.0,b1c3,6.0,1.0,818,818,0,0
8929,BobanII,ndjhartman,1603917983.0,e4e5,1.0,0.0,1091,1076,2,3
8930,MIKYchess67,PatheticLearner,1603918230.0,e4e5,1.0,1.0,1142,1129,13,0
8931,SindoniSw,Awerel,1603918315.0,b1c3,6.0,1.0,944,940,0,0
8932,Ooga,repellantrex,1603918675.0,f2f3,0.0,1.0,1102,1056,21,0
8933,MTAL1959,Nuitercalero,1603918738.0,e4e5,1.0,1.0,1183,1127,0,0
8934,sulaimanov,Sosigman,1603919426.0,f2f3,5.0,1.0,1116,1134,6,1
8935,BobanII,Dorukozer,1603919998.0,e4d5,1.0,1.0,1102,1100,3,3
8936,small_mind,masa85,1603920048.0,e4d5,0.0,0.0,1158,1158,1,0
8937,GReMMi,mahdeedana99,1603920196.0,b1c3,11.0,1.0,1023,1133,0,0
8938,BarinSoylemez,Pavlin888,1603920244.0,e4d5,1.0,1.0,1199,1181,0,0
8939,PGM301,muffin121,1603920448.0,b1c3,15.0,1.0,1025,1029,0,0
8940,sutoneIGT,Thamizharasan,1603920559.0,b1c3,6.0,1.0,997,1040,8,1
8941,PopovVsevolod,f920619,1603920623.0,e4e5,2.0,0.0,979,977,1,0
8942,salvoga,lsloik,1603920761.0,e4d5,2.0,1.0,1029,1112,0,0
8943,Alix0610,ardaoyuncu198,1603920794.0,f2f3,4.0,0.0,1177,1040,1,0
8944,TheFatThursday,vivek75,1603920812.0,e4e5,-1.0,1.0,1039,1131,7,3
8945,dorin130,BillyBob1212,1603920835.0,e4e5,4.0,0.0,1142,1100,8,0
8946,dorin130,joeCnrdb,1603920960.0,e4e5,7.0,1.0,1147,1131,9,0
8947,KONYALI_ARAGORN42,Stryker2202,1603921190.0,e4e5,3.0,1.0,1117,1134,0,0
8948,uncielbleu,aliozgur32,1603921251.0,b1c3,2.0,0.5,1110,1124,5,0
8949,sadboipavel,Foseti,1603921267.0,e4d5,1.0,1.0,1058,1114,11,1
8950,id-chess,yamamilo,1603921317.0,b1c3,0.0,1.0,1128,1193,189,0
8951,law23,jackisme123,1603921323.0,e4e5,-1.0,0.0,1132,1116,0,0
8952,ribeirojuan,nickle_nicky,1603921608.0,e4e5,2.0,1.0,1170,1137,0,0
8953,uncielbleu,fahimeh-f,1603921854.0,e4e5,5.0,1.0,1104,1170,6,0
8954,BlandMasterMedi0cre,Kamilufa,1603921886.0,e4d5,1.0,1.0,1035,1027,8,2
8955,Tuna420,oet,1603922052.0,e4e5,1.0,1.0,1108,1089,9,0
8956,MatyasSzabo,MAOROBLES,1603922166.0,e4e5,3.0,1.0,1121,1158,5,3
8957,petrosstroy,Dubliner67,1603922339.0,e4e5,2.0,1.0,1157,1149,18,0
8958,Schlafmutze20,Serbruties54,1603922757.0,e4e5,0.0,1.0,1017,1067,9,0
8959,mungo503,sencerilbey,1603922848.0,e4e5,1.0,1.0,1166,1150,5,0
8960,Lena900,M1a9x0,1603922976.0,e4e5,0.0,1.0,1198,1165,0,0
8961,aypex,aemasvie,1603923178.0,g1e2,2.0,0.0,1157,1156,2,0
8962,Ricardoma,novichok04,1603923322.0,b1c3,6.0,0.0,1132,1119,16,0
8963,Vitaliy2090,Pravda1,1603923353.0,e4d5,1.0,1.0,919,1091,1,0
8964,ziuwari,Altaruto,1603923385.0,e4e5,2.0,1.0,1020,1043,11,0
8965,Pippenjay,ICheetahI,1603923493.0,e4d5,3.0,1.0,1131,1147,7,0
8966,gd03,selenaut,1603923574.0,e4d5,2.0,1.0,954,970,0,0
8967,fitzcarraldo23,bcohen_qa,1603923663.0,e4e5,1.0,0.0,983,993,22,0
8968,Roadman1,notallama,1603923779.0,e4e5,0.0,1.0,1073,1035,18,3
8969,BlandMasterMedi0cre,bcohen_qa,1603923995.0,e4e5,1.0,1.0,1030,984,9,2
8970,Pselmmount,ShahmatistNYC,1603924174.0,e4d5,2.0,0.0,1034,1028,10,1
8971,DiegoHeredia_FP,Lehersun,1603924386.0,b1d2,1.0,0.0,922,864,0,0
8972,MattMurdockDD,LiyuMerry,1603924687.0,e4d5,-1.0,0.5,1053,1051,3,0
8973,Rewdix,xrnxst,1603924716.0,e4e5,2.0,0.5,1140,1109,3,0
8974,PGM301,JMCamacho,1603925439.0,f2f3,0.0,0.0,1019,984,1,0
8975,ArrTsuDreX,Nint0,1603925550.0,b1c3,0.0,0.0,873,965,0,0
8976,ali_abushamala,kamael05,1603925943.0,d1f3,14.0,1.0,1142,1106,2,0
8977,pedrxu,Abhishekkk7,1603926158.0,e4e5,2.0,1.0,1076,1090,5,0
8978,taylormar,rahulparate,1603926329.0,e4d5,1.0,1.0,1167,1180,27,0
8979,PGM301,yousefwesam,1603926374.0,b1d2,9.0,0.0,1018,1116,2,0
8980,DrGrateful,CHooDak,1603926624.0,e4e5,2.0,0.0,902,985,0,0
8981,arcticrevrus,FAUNN,1603926798.0,e4e5,-1.0,1.0,1027,1152,26,0
8982,medved06,I_43KyleZ,1603926937.0,e4e5,-1.0,1.0,1081,1170,15,0
8983,JOTA_RAMOS_BR,Walter40,1603927044.0,f2f3,3.0,0.0,1128,1126,0,0
8984,PGM301,JasonSabisch,1603927125.0,e4e5,4.0,0.0,1020,930,3,0
8985,UneekNeym,philosphy,1603927140.0,e4e5,2.0,0.5,1077,1084,0,0
8986,Unutuku,Krysax,1603927331.0,e4e5,1.0,0.0,1155,1124,2,0
8987,Pranaby,deh78,1603927565.0,e4e5,12.0,0.0,1137,1184,1,2
8988,Maggzz,nebenrechnung,1603927610.0,e4e5,3.0,0.0,1123,1043,0,0
8989,DATGUYABC123,AlpacaHero,1603928098.0,e4e5,0.0,1.0,1085,1076,0,1
8990,ntr0py,thiskidceo,1603928143.0,b1c3,-1.0,0.0,1013,1024,8,1
8991,kslaughtergt,JJB3student10,1603928153.0,c2c4,-1.0,0.0,966,848,5,0
8992,co10cho,pyaada_wazir,1603928225.0,e4d5,1.0,0.5,1143,1181,8,0
8993,PGM301,BeatsBytesAndBoots,1603928370.0,b1c3,2.0,0.0,1037,1055,4,0
8994,thumbayumba,luksa53,1603928445.0,e4e5,2.0,0.0,1091,974,6,0
8995,Shecko,katjasworld,1603928637.0,e4e5,2.0,0.0,1022,1138,3,0
8996,Tillimanjaro,RolfKnibbe,1603928992.0,e4e5,1.0,0.0,1107,1169,20,2
8997,Pranaby,therealhotairballoon,1603929104.0,f2f3,3.0,0.5,1136,1022,2,2
8998,BryanBzm,KUBA1414,1603929496.0,e4d5,1.0,0.0,1042,1051,18,0
8999,Stefes,PFV23,1603929704.0,b1c3,7.0,1.0,1078,1155,5,0
9000,gruby12345,Garru15,1603929731.0,e4e5,1.0,0.0,1194,1161,0,0
9001,thumbayumba,Dranooo,1603929851.0,e4e5,2.0,0.0,1102,1043,7,0
9002,SMagalhaes7,dramirez141,1603930024.0,e4d5,-1.0,0.0,1070,1109,2,0
9003,alittlebitgunah,pritam1788,1603930102.0,e4d5,1.0,0.0,1080,954,0,0
9004,blunderphonics,ikigai_Sat,1603930345.0,e4e5,1.0,0.0,1101,971,7,0
9005,medved06,hellrakes,1603930396.0,e4e5,0.0,1.0,1091,1121,16,0
9006,Orrbit,makandwed,1603930552.0,e4d5,1.0,0.0,1024,1096,3,0
9007,Orlovfoto,ens_tyglu,1603930808.0,e4e5,0.0,0.0,1145,1058,11,0
9008,croseville,NineRivers,1603930827.0,f2f3,0.0,0.0,1194,1200,7,1
9009,medved06,Laricris7,1603930951.0,e4e5,1.0,0.0,1093,1147,17,0
9010,MTAL1959,amritenduacharjee10,1603931234.0,e4d5,3.0,1.0,1177,1092,1,0
9011,vito-gandolini,mfgresko,1603931296.0,b1c3,2.0,0.0,1006,1083,9,1
9012,Imperium_of_mankind,kasparchoof,1603931493.0,e4e5,2.0,1.0,1155,1154,2,0
9013,meow_nya,Hermando_smile,1603931520.0,e4e5,2.0,0.0,1088,1089,0,0
9014,SUPER-NINJA,SquirtleWhy,1603931681.0,e4e5,1.0,0.0,1107,1121,0,0
9015,mathedan,aswinshaji,1603931720.0,e4d5,-1.0,0.0,970,1004,10,0
9016,ccecc,Enrique36,1603931762.0,e4e5,1.0,0.0,983,968,3,0
9017,subwooferguy,WVgoethe,1603931839.0,e4e5,0.0,1.0,969,1011,3,0
9018,ZhizhomaA,siler9,1603932121.0,b1c3,1.0,0.0,1040,1074,13,0
9019,zirkum,TheWacoKid,1603932219.0,b1c3,2.0,1.0,1018,913,15,1
9020,MarvelousMitch,VermaAshutosh,1603932561.0,b1c3,0.0,0.0,1035,1064,10,0
9021,FluFluWakaPeePee,andrejcavaco,1603932585.0,f2f3,0.0,1.0,1130,1134,10,0
9022,iamzach,fugs1965,1603932658.0,b1c3,6.0,1.0,1057,1003,2,1
9023,Luka_Marinkovic,J3Mundo,1603932885.0,c1e3,2.0,0.0,1079,1021,7,0
9024,MoFlavour,inixx,1603932927.0,b1c3,2.0,1.0,1069,1163,2,0
9025,Keadre,MR-BENTOGBE,1603933012.0,e4e5,5.0,1.0,1145,1097,13,0
9026,Luka_Marinkovic,E2E4OAH,1603933062.0,e4e5,1.0,0.5,1084,1026,8,0
9027,dgo-42,schween,1603933519.0,b1c3,3.0,0.0,1033,1020,7,0
9028,SergejKartuzovs,IAMFancyPANTS,1603933613.0,e4e5,2.0,0.0,1111,1105,7,0
9029,deyboi27,AZTOR05,1603933852.0,e4e5,0.0,0.0,1188,1173,3,0
9030,vauno,DanielRot,1603934008.0,b1c3,4.0,1.0,1117,1113,9,1
9031,matt299,She1dan,1603934015.0,e4e5,0.0,1.0,1180,1189,21,0
9032,taylormar,noploop,1603934179.0,e4d5,-1.0,0.0,1155,1184,28,0
9033,MonkRehab,GuiDanado,1603934264.0,b1c3,2.0,1.0,1200,1153,1,0
9034,Venox032,KnightOrUnicorn,1603934378.0,e4d5,2.0,0.0,1060,1057,4,1
9035,Pippenjay,LedZefferin,1603934379.0,b1c3,4.0,0.0,1140,1190,8,0
9036,Penguine,omarlacobra,1603934864.0,e4d5,3.0,1.0,1129,1124,4,0
9037,Shecko,anoopviswanathan,1603935058.0,e4e5,1.0,1.0,1061,1096,4,0
9038,small_mind,kiiroiki,1603935309.0,e4e5,-1.0,1.0,1176,1148,2,0
9039,Miri1122,Rob_F,1603935388.0,b1c3,10.0,1.0,1024,950,0,0
9040,Zubers2619,Tshifhi03,1603935427.0,e4e5,3.0,0.0,1114,1032,2,0
9041,learning_slow,alfiodolcemare,1603935661.0,e4e5,2.0,0.0,1186,1177,1,0
9042,towerhorse,Torsols,1603935697.0,b1c3,3.0,1.0,1141,1061,4,0
9043,ivov,Moritzgut,1603935717.0,b1c3,2.0,1.0,1108,1078,10,0
9044,MrPearsonKES,bibou95,1603935923.0,e4e5,0.0,1.0,1166,1159,0,0
9045,kongz,claudiocacapa,1603936223.0,e4e5,0.0,1.0,1193,1185,1,0
9046,Frank3bein,DiegoArS,1603936389.0,e4e5,-1.0,0.0,913,957,12,0
9047,FranconianPsycho,thiagofrancisco100,1603936522.0,e4d5,1.0,0.0,1021,1034,2,0
9048,Chelseafrankfc,Kentijz,1603936602.0,c1f4,1.0,1.0,1191,1194,4,0
9049,tybodsm,Becker93,1603936869.0,b1c3,1.0,0.0,1183,1190,29,0
9050,dalton01,Thangs3987,1603936994.0,f1e2,7.0,1.0,893,1032,0,0
9051,tito007,Igotr,1603937024.0,e4e5,3.0,0.0,1045,1026,0,0
9052,ec1igs,Mapom92,1603937239.0,e4d5,1.0,1.0,1126,1161,11,0
9053,sinbadgp,Nezuko1337,1603937289.0,e4d5,0.0,0.0,1083,1065,17,1
9054,dalton01,cesare_67,1603937367.0,e4e5,3.0,0.0,890,961,1,0
9055,Zynx3,Antee19,1603937437.0,e4d5,2.0,0.5,1005,1004,3,0
9056,Nikhilkumar87,manik9696,1603937632.0,e4d5,3.0,0.0,1177,1111,0,0
9057,AgentNonsense,marcinek2012,1603937966.0,b1c3,3.0,1.0,953,1041,0,0
9058,dgo-42,MyIIy,1603938230.0,e4e5,1.0,0.0,1032,1013,8,0
9059,McWoolly,onurackgz,1603938554.0,b1c3,3.0,1.0,1160,1107,11,0
9060,Gabrioski,Awsse,1603938774.0,b1c3,5.0,1.0,1069,1046,5,0
9061,Buttje58,alfiodolcemare,1603938783.0,e4e5,2.0,1.0,1160,1171,0,0
9062,dalton01,ALNEMER140,1603938898.0,e4e5,4.0,0.0,892,985,2,0
9063,MIKYchess67,frdeter1,1603939041.0,e4e5,2.0,0.0,1174,1097,14,0
9064,simonesorgato,FelixVerlin,1603939112.0,e4e5,2.0,1.0,1169,1175,1,0
9065,mrpinktravel,Shawramesh,1603939164.0,e4e5,-1.0,1.0,1085,1160,1,1
9066,Yann-lamontagne,juanibm,1603939716.0,b1c3,0.0,0.0,1057,1107,0,0
9067,jojoledemagOO,vbeng,1603939859.0,b1c3,2.0,0.0,905,1022,2,1
9068,djoey,Medisch,1603940047.0,e4e5,2.0,0.0,1024,969,4,0
9069,sarvoda,hendricklamar,1603940044.0,e4e5,2.0,0.0,898,912,4,0
9070,loloolo77,maryam987654321,1603940158.0,e4d5,2.0,1.0,1124,1098,0,0
9071,Fannter,TN7,1603940256.0,e4d5,2.0,1.0,950,1039,0,0
9072,gcp1994,klaidhia,1603940366.0,e4d5,5.0,0.0,1175,1182,22,1
9073,Kirdneh123,repellantrex,1603940441.0,b1c3,0.0,1.0,1048,1047,0,0
9074,ziuwari,JethroBodene,1603940489.0,e4e5,1.0,1.0,1009,1104,12,0
9075,Dukesy,ArneDetlefsen,1603940703.0,f2f3,1.0,1.0,1037,980,0,0
9076,Fleein-Ian,trommerbomber,1603941174.0,c1f4,4.0,0.0,889,805,1,0
9077,Adamska848,saby01,1603941597.0,e4d5,4.0,0.0,1098,1059,0,0
9078,michal63,Amadeo-Weis-ARG,1603941670.0,b1c3,6.0,1.0,1139,1157,0,0
9079,YEn5,markliest,1603941786.0,e4d5,6.0,0.0,1117,1137,2,0
9080,BobanII,spring2,1603941957.0,f2f3,3.0,0.0,1090,1033,4,3
9081,Baraka7,jeremiecosimi,1603942262.0,b1c3,5.0,0.0,1123,1158,23,0
9082,ec1igs,Unique20,1603942366.0,b1c3,3.0,0.0,1121,1134,12,0
9083,st6,sinxcscx,1603942565.0,b1c3,3.0,1.0,1112,1190,24,0
9084,sirolo,alberto_bacigalupo,1603942820.0,e4e5,3.0,1.0,1093,1099,3,0
9085,medved06,phoenix13578,1603942865.0,e4e5,1.0,0.0,1067,1037,18,0
9086,sqcfon,SomeRandomAccount58,1603943089.0,b1c3,-1.0,0.0,1083,1123,20,0
9087,manghoo,Rico16-08,1603943523.0,e4e5,0.0,0.0,1139,1089,0,0
9088,tymsonek_jelonek,lsw72,1603943729.0,e4d5,0.0,1.0,1047,1097,0,0
9089,raulmiron,mckonny,1603943903.0,e4e5,2.0,1.0,1111,1031,5,1
9090,co10cho,ghostlama,1603943919.0,b1c3,3.0,0.0,1134,1168,9,0
9091,Yigittoparlak,dercin,1603944236.0,e4e5,3.0,1.0,989,935,1,0
9092,matt299,Rapalsmal,1603944423.0,e4e5,0.0,1.0,1168,1131,22,0
9093,Dalgo,marsuafa,1603944485.0,f2f3,4.0,0.0,1120,1169,15,0
9094,marcussoeder,trew72,1603944490.0,e4e5,2.0,1.0,1146,1177,2,0
9095,st6,Beststepbro,1603944958.0,g1f3,2.0,1.0,1113,1023,25,0
9096,Cvrk120,TrimeZ,1603945311.0,e4e5,1.0,0.0,1113,1106,1,0
9097,FerTap,Kuhnator,1603945365.0,b1c3,2.0,0.0,1152,1145,3,0
9098,learning_slow,kingwiz,1603945517.0,b1c3,3.0,1.0,1183,1183,2,0
9099,shsaied,sencerilbey,1603945724.0,e4e5,0.0,0.0,1143,1166,0,0
9100,aypex,samermukhemer,1603945937.0,b1c3,1.0,0.0,1190,1185,3,0
9101,Cvrk120,Pshycokiller,1603946272.0,e4d5,1.0,0.0,1125,1112,2,0
9102,JethroBodene,dynamike1337,1603946496.0,e4d5,0.0,0.0,1109,1077,39,3
9103,PleaseOnYourKnees,mohamedtoumi5,1603946546.0,e4d5,1.0,0.0,1132,1076,24,0
9104,Ooga,janradon,1603946561.0,e4e5,0.0,1.0,1092,1126,22,0
9105,Cvrk120,ygghuur,1603946654.0,e4d5,1.0,0.0,899,895,3,0
9106,mirzacann,cagrimemis,1603947052.0,e4d5,3.0,0.0,1140,1119,2,1
9107,Penguine,danielnadador,1603947115.0,b1c3,1.0,1.0,1119,1126,5,0
9108,TortillaGorilla,URMOVECHECKM8,1603947413.0,g1f3,-1.0,1.0,1195,1158,2,0
9109,Guillepalma,Kenoran,1603947533.0,f2f3,4.0,1.0,1026,1021,2,0
9110,YaBoiGep,jheide,1603947538.0,b1c3,5.0,0.0,947,817,2,0
9111,Alix0610,ALOBAR22,1603947628.0,e4d5,4.0,1.0,1171,1190,2,0
9112,leafarz,Shini86,1603947712.0,e4e5,0.0,0.0,1125,1159,5,0
9113,Elo_meter2020,koroleva0807,1603948095.0,f1d3,1.0,1.0,909,990,0,0
9114,Not_DVu,Julochen,1603948141.0,e4e5,3.0,0.0,815,843,1,0
9115,leafarz,Shini86,1603948235.0,e4e5,0.0,0.0,1138,1146,6,0
9116,wolf20-06,Suheylll,1603948337.0,b1c3,1.0,1.0,1144,1077,2,0
9117,flakmonkey,MightyBranch,1603948373.0,b1c3,3.0,1.0,1065,1083,7,0
9118,mickchain,mali52,1603948626.0,e4e5,5.0,1.0,976,1018,3,0
9119,GReMMi,aliserhat,1603948678.0,b1c3,4.0,0.5,1063,1174,1,0
9120,ExtraJuicyJ247,rookie-rookie,1603948979.0,e4d5,1.0,1.0,1080,1095,9,0
9121,renee65,akeveg,1603949056.0,e4e5,0.0,1.0,1043,1025,0,0
9122,sup113bum,Abhishekkk7,1603949495.0,e4e5,1.0,1.0,1115,1110,0,0
9123,wolf20-06,idkausername123,1603949522.0,b1c3,0.0,0.0,1149,1045,3,0
9124,Pselmmount,rigodos,1603949552.0,e4d5,1.0,1.0,1050,1090,11,1
9125,KKquiCall,Tzaia,1603949584.0,e4d5,0.0,0.0,1182,1130,13,0
9126,InspectorZero,sMariov,1603949679.0,b1c3,4.0,1.0,1193,1177,0,0
9127,GReMMi,aliserhat,1603949685.0,e4d5,5.0,0.0,1072,1165,2,0
9128,REIDSSS,Carlo0,1603949702.0,e4d5,4.0,0.0,942,962,3,0
9129,wolf20-06,Javivm,1603949851.0,e4e5,0.0,1.0,1158,1125,4,0
9130,JethroBodene,barneybarnes,1603950307.0,e4e5,2.0,0.0,1120,1061,40,3
9131,xicx,Saimonzanoni,1603950316.0,e4e5,2.0,1.0,949,995,0,0
9132,Angelsor,thedudester,1603950638.0,e4e5,12.0,1.0,1163,1075,0,0
9133,GrumpyGrandma,keremwade,1603950649.0,e4d5,0.0,1.0,1152,1048,0,0
9134,GReMMi,aliserhat,1603950727.0,b1c3,5.0,0.0,1086,1151,3,0
9135,Comrian,Shecko,1603950739.0,e4e5,3.0,1.0,1138,1089,30,0
9136,mickchain,Pauju,1603951083.0,f1d3,3.0,1.0,966,877,4,0
9137,vandydo,ZokeOTB,1603951696.0,b1c3,10.0,1.0,1068,1131,16,0
9138,st6,TiagoMVLuis,1603951873.0,e4d5,9.0,0.0,1092,1130,26,0
9139,blacknit3,mohsen72f,1603951968.0,e4e5,0.0,1.0,1105,1101,5,0
9140,Asharmubarak,rodrigo25,1603952135.0,e4d5,1.0,1.0,1057,1012,13,1
9141,leafarz,nuwanda02,1603952354.0,e4e5,1.0,1.0,1188,1189,7,0
9142,Pselmmount,anamarquez,1603952391.0,e4d5,1.0,1.0,1044,967,12,1
9143,JoshuaBalchus,Shecko,1603952451.0,e4e5,1.0,0.0,1098,1096,0,0
9144,Baraka7,j_imm,1603952584.0,e4e5,4.0,0.0,1118,1152,24,0
9145,blacknit3,mellowhayk,1603952585.0,b1c3,4.0,0.0,1100,976,6,0
9146,Tistus,Cristian_Adael,1603952635.0,e4d5,2.0,1.0,929,905,5,0
9147,lilpot96,medoprince,1603952690.0,e4e5,3.0,1.0,959,938,0,0
9148,MattMurdockDD,bigelowf,1603952886.0,e4e5,2.0,1.0,1093,973,4,0
9149,Baraka7,Clausewitz-Carl,1603953255.0,e4d5,1.0,0.0,1128,1164,25,0
9150,Baraka7,sinxcscx,1603953351.0,b1c3,2.0,0.0,1135,1170,26,0
9151,ric_dub,pallywise,1603953697.0,e4e5,3.0,0.0,919,918,1,0
9152,Dukesy,medb2m,1603953740.0,e4e5,1.0,0.0,1047,1090,1,0
9153,BjN128,MHMOY,1603953761.0,e4e5,0.0,1.0,1011,1062,1,0
9154,SidneyBurns86,buratojuan,1603953812.0,f1d3,2.0,1.0,876,894,0,0
9155,Davdavit,o__l-l__o,1603954091.0,e4e5,-1.0,1.0,1024,1097,0,0
9156,Kihlix,hariboh,1603955157.0,b1c3,5.0,1.0,930,933,0,0
9157,kslaughtergt,mellowfellow123,1603955606.0,e4e5,2.0,1.0,963,832,6,0
9158,Baboubas30,ZMFoster98,1603956175.0,e4d5,6.0,1.0,985,1039,3,0
9159,madluke,wadler,1603956358.0,e4e5,0.0,0.5,1104,1046,1,6
9160,samobklyn,dgods,1603956369.0,b1c3,5.0,0.0,956,973,4,0
9161,AugustFS,lion19,1603956457.0,b1c3,4.0,0.0,1076,1110,15,0
9162,MAKAVELI999,vydr,1603956666.0,e4e5,1.0,1.0,1100,1091,29,0
9163,Szpetny,Anhtho,1603956862.0,e4e5,4.0,0.0,1174,1177,0,0
9164,Stefes,Kuhnator,1603957045.0,e4e5,2.0,1.0,1073,1082,6,0
9165,FossBoss,TOYOTASTYLE,1603957067.0,e4e5,1.0,0.0,1155,1184,2,0
9166,MAKAVELI999,Eliezer20,1603957236.0,e4d5,2.0,1.0,1088,1049,30,0
9167,dorin130,GusRam,1603957385.0,e4d5,9.0,0.0,1141,1088,10,0
9168,xMacPac,travis2080,1603957515.0,b1c3,1.0,0.5,996,1104,3,0
9169,BadBishop969,IsuizaJackson,1603957909.0,e4e5,1.0,1.0,1042,1116,24,0
9170,BB808,franciscodigitec,1603958082.0,b1c3,4.0,1.0,1078,1040,0,0
9171,feedmatthew,Anhtho,1603958142.0,e4e5,3.0,0.0,1186,1171,5,1
9172,Shecko,HeCtOr_CaTuNtA,1603958486.0,g1f3,2.0,0.0,1073,1110,5,2
9173,feedmatthew,Beiras,1603958775.0,b1c3,3.0,0.0,1191,1193,6,1
9174,mstud94,NcChris,1603958920.0,e4e5,1.0,1.0,990,1144,2,0
9175,DedicatedBooler,GCH33,1603958968.0,b1c3,5.0,0.0,1071,1119,6,1
9176,El_Pollo_Picante,ZMFoster98,1603959333.0,e4e5,3.0,0.0,1185,1074,6,0
9177,leko1652,Marcos_mannala,1603959407.0,e4e5,0.0,1.0,1175,1174,0,0
9178,CheerySparrow,yesokay1010,1603959490.0,f2f3,-1.0,1.0,1135,1119,24,3
9179,chenboy83,MatthewJFox,1603959819.0,f2f4,0.0,0.0,1089,1035,14,0
9180,Gabrioski,prepare2lol,1603959968.0,e4e5,2.0,1.0,1051,1094,6,0
9181,blhall,FilthyDeviant,1603960104.0,e4e5,1.0,1.0,1113,1043,6,0
9182,prepare2lol,Cant_fear,1603960173.0,e4e5,0.0,0.0,1100,1117,0,1
9183,Ancapcz,pavelmihailovski,1603960641.0,f2f3,3.0,0.0,1021,994,0,0
9184,Jonathamwilliam12,travis2080,1603960789.0,b1c3,1.0,0.0,1102,1114,11,0
9185,Shecko,Wellingtonmendes,1603961153.0,c1g5,18.0,0.5,1060,1089,6,2
9186,crocodantas,rachwell24,1603961495.0,b1c3,2.0,0.0,1068,1002,26,0
9187,LambdaC,Minikisme,1603962127.0,e4e5,1.0,0.0,1022,1094,0,0
9188,dorin130,happyrajesh,1603962492.0,e4e5,5.0,0.5,1145,1158,11,0
9189,ShaneZ,elchessmaster2020,1603963008.0,f2f3,6.0,0.5,877,974,2,0
9190,sutoneIGT,aldeppogi012345,1603963039.0,b1c3,2.0,1.0,984,1143,9,1
9191,AtlasJoshua,Carlait,1603963970.0,b1c3,2.0,0.0,1156,1167,1,0
9192,sahgon,schwa99,1603964094.0,b1c3,1.0,0.0,1154,1193,4,1
9193,Mrcrinkles,bruno_agus,1603964160.0,e4e5,1.0,0.0,933,993,2,1
9194,Elephant_Tree,mattbundy,1603964809.0,e4e5,0.0,0.0,1122,1160,2,2
9195,tlee0104,elisirio,1603965152.0,e4e5,4.0,1.0,985,1016,0,0
9196,AbjectCement,thans4allthefish,1603965569.0,e4e5,0.0,1.0,1030,1140,10,0
9197,lucaspadua,djfergus,1603965956.0,e4e5,0.0,1.0,923,981,0,0
9198,Erdemius1,tuxvader,1603966564.0,b1c3,1.0,0.0,1114,1146,22,0
9199,MAKAVELI999,djames,1603966641.0,e4e5,3.0,1.0,1091,1156,31,0
9200,Asharmubarak,BoomZa,1603967781.0,e4e5,2.0,0.0,1051,1050,14,1
9201,Whosiere45,owomancer,1603967889.0,e4e5,0.0,1.0,1183,1185,11,1
9202,pbugue,rupakpaunikarcips,1603967899.0,e4e5,1.0,0.0,920,937,2,1
9203,pratikgenious,pwp6969lol,1603968102.0,e4e5,1.0,0.0,1166,1184,0,0
9204,DedicatedBooler,Kuhnator,1603968717.0,b1c3,5.0,1.0,1077,1109,7,1
9205,GrumpyGrandma,Danishkurn,1603968977.0,e4e5,0.0,1.0,1146,1167,1,0
9206,Bidduo,clfeero,1603969579.0,e4d5,1.0,0.0,1090,1131,8,0
9207,blackburn716,killshot3,1603969605.0,e4d5,2.0,1.0,1147,1146,7,0
9208,Ricardoma,pecantower,1603969682.0,e4e5,1.0,0.5,1115,1101,17,0
9209,BronsteinOnline,Cellarius,1603969950.0,b1c3,3.0,1.0,940,1018,1,0
